fold,AoA,NN_MAE,NN_RMSE,NN_R2,RF_MAE,RF_RMSE,RF_R2,RMSE_gap_NN_minus_RF,winner
97,5.0,0.0610103897556199,0.0964646863167543,0.9893857447431984,0.0221377439630102,0.0318735675248859,0.9984585443014846,0.06459111879186841,Random forest tuned
97,5.0,0.0610103897556199,0.0964646863167543,0.9893857447431984,0.0284309224813434,0.0518556059339168,0.9965990956162932,0.0446090803828375,Random forest tuned
97,5.0,0.0610103897556199,0.0964646863167543,0.9893857447431984,0.0609717524689443,0.0920288481498388,0.9903394736942496,0.004435838166915493,Random forest tuned
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0524231708358838,0.063127972178644,0.9897916215417388,-0.022462151530004887,Neural network
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0216240177007757,0.0309656673998564,0.9978822173282238,0.00970015324878272,Random forest tuned
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0346906918934785,0.051483131251765,0.9950906375326192,-0.01081731060312588,Neural network
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0221377439630102,0.0318735675248859,0.9984585443014846,0.008792253123753223,Random forest tuned
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0284309224813434,0.0518556059339168,0.9965990956162932,-0.0002767641495048309,Neural network
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0609717524689443,0.0920288481498388,0.9903394736942496,-0.04045000636542684,Neural network
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0524231708358838,0.063127972178644,0.9897916215417388,-0.03175938363243921,Neural network
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0216240177007757,0.0309656673998564,0.9978822173282238,0.0004029211463483992,Random forest tuned
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0346906918934785,0.051483131251765,0.9950906375326192,-0.009121204979013614,Neural network
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0221377439630102,0.0318735675248859,0.9984585443014846,0.010488358747865488,Random forest tuned
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0284309224813434,0.0518556059339168,0.9965990956162932,-0.009493679661165412,Neural network
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0609717524689443,0.0920288481498388,0.9903394736942496,-0.04966692187708742,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0284309224813434,0.0518556059339168,0.9965990956162932,-0.022189784136383804,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0609717524689443,0.0920288481498388,0.9903394736942496,-0.06236302635230581,Neural network
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0524231708358838,0.063127972178644,0.9897916215417388,-0.02076604590589262,Neural network
101,5.0,0.028162969736039743,0.042361926272751385,0.9960365635320764,0.0216240177007757,0.0309656673998564,0.9978822173282238,0.011396258872894985,Random forest tuned
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0524231708358838,0.063127972178644,0.9897916215417388,-0.01154913039423204,Neural network
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0216240177007757,0.0309656673998564,0.9978822173282238,0.020613174384555566,Random forest tuned
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0346906918934785,0.051483131251765,0.9950906375326192,9.571053264696705e-05,Random forest tuned
100,5.0,0.03645136118254536,0.051578841784411966,0.9950723669087439,0.0221377439630102,0.0318735675248859,0.9984585443014846,0.01970527425952607,Random forest tuned
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0346906918934785,0.051483131251765,0.9950906375326192,-0.0201145427055602,Neural network
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0221377439630102,0.0318735675248859,0.9984585443014846,-0.0005049789786810976,Neural network
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0284309224813434,0.0518556059339168,0.9965990956162932,-0.020487017387711998,Neural network
99,5.0,0.022244246059454256,0.0313685885462048,0.9985070005361172,0.0609717524689443,0.0920288481498388,0.9903394736942496,-0.060660259603634005,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0524231708358838,0.063127972178644,0.9897916215417388,-0.033462150381111014,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0216240177007757,0.0309656673998564,0.9978822173282238,-0.0012998456023234073,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0346906918934785,0.051483131251765,0.9950906375326192,-0.021817309454232006,Neural network
102,5.0,0.022660002921624577,0.029665821797532993,0.9977456265989164,0.0221377439630102,0.0318735675248859,0.9984585443014846,-0.002207745727352904,Neural network
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0284309224813434,0.0518556059339168,0.9965990956162932,-0.011189785285277677,Neural network
98,5.0,0.028248187867063023,0.04066582064863912,0.9979084797342118,0.0609717524689443,0.0920288481498388,0.9903394736942496,-0.051363027501199685,Neural network
97,5.0,0.0610103897556199,0.0964646863167543,0.9893857447431984,0.0524231708358838,0.063127972178644,0.9897916215417388,0.03333671413811029,Random forest tuned
97,5.0,0.0610103897556199,0.0964646863167543,0.9893857447431984,0.0216240177007757,0.0309656673998564,0.9978822173282238,0.0654990189168979,Random forest tuned
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0600133301862296,0.0710103009499271,0.9948259675475916,-0.049396915028248015,Neural network
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.001432421427175274,Random forest tuned
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0174589425958747,0.0281835919173568,0.9988049939084368,-0.006570205995677723,Neural network
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0316164690628395,0.0482334572792817,0.9958324805771984,-0.026620071357602627,Neural network
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0174589425958747,0.0281835919173568,0.9988049939084368,-0.005576381741005408,Neural network
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0316164690628395,0.0482334572792817,0.9958324805771984,-0.02562624710293031,Neural network
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0178858734114176,0.0236670037156924,0.998834774159396,-0.0010597935393410092,Neural network
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0478800019933218,0.062405875492617,0.9908229995172224,-0.03979866531626561,Neural network
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0600133301862296,0.0710103009499271,0.9948259675475916,0.002728901163950734,Random forest tuned
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.053558237619374026,Random forest tuned
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0174589425958747,0.0281835919173568,0.9988049939084368,0.04555561019652103,Random forest tuned
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0316164690628395,0.0482334572792817,0.9958324805771984,0.025505744834596125,Random forest tuned
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0178858734114176,0.0236670037156924,0.998834774159396,0.05007219839818543,Random forest tuned
103,6.0,0.04892101598229082,0.07373920211387783,0.9944206538043785,0.0478800019933218,0.062405875492617,0.9908229995172224,0.011333326621260825,Random forest tuned
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0600133301862296,0.0710103009499271,0.9948259675475916,-0.03980695662061695,Neural network
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.011022379834806344,Random forest tuned
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0174589425958747,0.0281835919173568,0.9988049939084368,0.003019752411953347,Random forest tuned
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0316164690628395,0.0482334572792817,0.9958324805771984,-0.017030112949971556,Neural network
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0178858734114176,0.0236670037156924,0.998834774159396,0.007536340613617746,Random forest tuned
104,6.0,0.020142717572459414,0.031203344329310146,0.9987997845328408,0.0478800019933218,0.062405875492617,0.9908229995172224,-0.031202531163306856,Neural network
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0600133301862296,0.0710103009499271,0.9948259675475916,-0.04057013810986358,Neural network
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.01025919834555971,Random forest tuned
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0174589425958747,0.0281835919173568,0.9988049939084368,0.0022565709227067125,Random forest tuned
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0316164690628395,0.0482334572792817,0.9958324805771984,-0.01779329443921819,Neural network
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.0024262456818475893,Random forest tuned
106,6.0,0.01682833684804635,0.02260721017635139,0.9990844653374377,0.0600133301862296,0.0710103009499271,0.9948259675475916,-0.0484030907735757,Neural network
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0478800019933218,0.062405875492617,0.9908229995172224,-0.03196571265255349,Neural network
105,6.0,0.017517206894443253,0.03044016284006351,0.9986059723815046,0.0178858734114176,0.0236670037156924,0.998834774159396,0.0067731591243711115,Random forest tuned
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0178858734114176,0.0236670037156924,0.998834774159396,-0.0020536177940133245,Neural network
107,6.0,0.015071247924031634,0.021613385921679076,0.9990282172950129,0.0478800019933218,0.062405875492617,0.9908229995172224,-0.04079248957093792,Neural network
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0600133301862296,0.0710103009499271,0.9948259675475916,-0.028796612642876057,Neural network
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0150604946560108,0.0201809644945038,0.9994979571703336,0.022032723812547235,Random forest tuned
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0478800019933218,0.062405875492617,0.9908229995172224,-0.020192187185565966,Neural network
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0178858734114176,0.0236670037156924,0.998834774159396,0.018546684591358636,Random forest tuned
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0316164690628395,0.0482334572792817,0.9958324805771984,-0.006019768972230666,Neural network
108,6.0,0.029145222582296654,0.04221368830705104,0.995800898309027,0.0174589425958747,0.0281835919173568,0.9988049939084368,0.014030096389694238,Random forest tuned
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0465267065450991,0.0560335192740694,0.9967037834669392,-0.01648195758677811,Neural network
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0255226430492414,0.0525086255755503,0.9965133632147728,-0.012957063888259006,Neural network
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0176372305524813,0.0380633278278607,0.9978051463096098,0.0014882338594305947,Random forest tuned
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0272056796124047,0.0510531448279943,0.9954183272869662,-0.011501583140703008,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0272056796124047,0.0510531448279943,0.9954183272869662,-0.02285458485911677,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0176372305524813,0.0380633278278607,0.9978051463096098,-0.00986476785898317,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0255226430492414,0.0525086255755503,0.9965133632147728,-0.02431006560667277,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0465267065450991,0.0560335192740694,0.9967037834669392,-0.027834959305191875,Neural network
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0272056796124047,0.0510531448279943,0.9954183272869662,0.004903953300433132,Random forest tuned
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0176372305524813,0.0380633278278607,0.9978051463096098,0.017893770300566735,Random forest tuned
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0255226430492414,0.0525086255755503,0.9965133632147728,0.003448472552877134,Random forest tuned
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0465267065450991,0.0560335192740694,0.9967037834669392,-7.642114564197083e-05,Neural network
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0255226430492414,0.0525086255755503,0.9965133632147728,-0.012532140671179588,Neural network
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0465267065450991,0.0560335192740694,0.9967037834669392,-0.016057034369698693,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.040688472160506875,Neural network
113,7.0,0.01971566752818758,0.02819855996887753,0.9984163103981665,0.0155054664091549,0.0278069910353973,0.998459987670306,0.000391568933480229,Random forest tuned
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.0460769542894017,Neural network
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0155054664091549,0.0278069910353973,0.998459987670306,-0.004996913195414596,Neural network
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0272056796124047,0.0510531448279943,0.9954183272869662,-0.028243066988011597,Neural network
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0176372305524813,0.0380633278278607,0.9978051463096098,-0.015253249987877995,Neural network
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0255226430492414,0.0525086255755503,0.9965133632147728,-0.029698547735567595,Neural network
112,7.0,0.01685969464552825,0.022810077839982703,0.9990853970487409,0.0465267065450991,0.0560335192740694,0.9967037834669392,-0.033223441434086703,Neural network
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.029335470442093114,Neural network
111,7.0,0.0221491132750726,0.03955156168729129,0.9976301583008411,0.0155054664091549,0.0278069910353973,0.998459987670306,0.011744570651893993,Random forest tuned
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.028910547225013697,Neural network
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0155054664091549,0.0278069910353973,0.998459987670306,0.01216949386897341,Random forest tuned
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0272056796124047,0.0510531448279943,0.9954183272869662,-0.01107665992362359,Neural network
114,7.0,0.02636807584674217,0.03997648490437071,0.996487665479713,0.0176372305524813,0.0380633278278607,0.9978051463096098,0.0019131570765100123,Random forest tuned
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0155054664091549,0.0278069910353973,0.998459987670306,0.028150107093030133,Random forest tuned
109,7.0,0.037914020745848154,0.05595709812842743,0.9967127684055987,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.012929934000956975,Neural network
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0465267065450991,0.0560335192740694,0.9967037834669392,-0.012507629536468744,Neural network
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0255226430492414,0.0525086255755503,0.9965133632147728,-0.008982735837949639,Neural network
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0438706827853152,0.0688870321293844,0.9895705450583656,-0.025361142391783748,Neural network
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0155054664091549,0.0278069910353973,0.998459987670306,0.01571889870220336,Random forest tuned
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0272056796124047,0.0510531448279943,0.9954183272869662,-0.0075272550903936405,Neural network
110,7.0,0.026005365622886967,0.04352588973760066,0.9976042542768921,0.0176372305524813,0.0380633278278607,0.9978051463096098,0.005462561909739962,Random forest tuned
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.0223448808990756,0.0495065577573015,0.9966551286577514,-0.005737195652626377,Neural network
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.0319991836385786,0.0550639994209119,0.9964231602981536,-0.011294637316236776,Neural network
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.008405878304039424,Neural network
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.0181069087512364,0.0462079243851106,0.995904342831196,0.01918213534128748,Random forest tuned
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.0223448808990756,0.0495065577573015,0.9966551286577514,-0.01930942381468273,Neural network
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.0319991836385786,0.0550639994209119,0.9964231602981536,-0.02486686547829313,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.04613427113084913,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.0181069087512364,0.0462079243851106,0.995904342831196,-0.018546257485522223,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.0287345750889193,0.0606393788102177,0.993596248682874,-0.03297771191062932,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.0228578586678711,0.0483528758342166,0.9963691750493536,-0.020691208934628225,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.0223448808990756,0.0495065577573015,0.9966551286577514,-0.02184489085771312,Neural network
117,8.0,0.01757884382610626,0.027661666899588377,0.9988117238315365,0.0319991836385786,0.0550639994209119,0.9964231602981536,-0.02740233252132352,Neural network
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.030026575925762383,Neural network
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.0181069087512364,0.0462079243851106,0.995904342831196,-0.0024385622804354787,Neural network
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.0287345750889193,0.0606393788102177,0.993596248682874,-0.016870016705542577,Neural network
116,8.0,0.025849983491117393,0.04376936210467512,0.9973854654136323,0.0228578586678711,0.0483528758342166,0.9963691750493536,-0.00458351372954148,Neural network
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.007469094907247634,Neural network
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.0181069087512364,0.0462079243851106,0.995904342831196,0.02011891873807927,Random forest tuned
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.0287345750889193,0.0606393788102177,0.993596248682874,0.005687464312972172,Random forest tuned
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.0228578586678711,0.0483528758342166,0.9963691750493536,0.01797396728897327,Random forest tuned
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.0287345750889193,0.0606393788102177,0.993596248682874,0.004750680916180382,Random forest tuned
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.0228578586678711,0.0483528758342166,0.9963691750493536,0.01703718389218148,Random forest tuned
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.0223448808990756,0.0495065577573015,0.9966551286577514,0.015883501969096582,Random forest tuned
115,8.0,0.041548745820534146,0.06539005972639808,0.9949558564035603,0.0319991836385786,0.0550639994209119,0.9964231602981536,0.010326060305486183,Random forest tuned
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.0181069087512364,0.0462079243851106,0.995904342831196,-0.02273677725365838,Neural network
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.05032479089898528,Neural network
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.0319991836385786,0.0550639994209119,0.9964231602981536,0.011262843702277973,Random forest tuned
120,8.0,0.04019688133050242,0.06632684312318987,0.9908507185796191,0.0223448808990756,0.0495065577573015,0.9966551286577514,0.016820285365888372,Random forest tuned
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.0319991836385786,0.0550639994209119,0.9964231602981536,-0.031592852289459676,Neural network
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.0223448808990756,0.0495065577573015,0.9966551286577514,-0.026035410625849277,Neural network
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.0228578586678711,0.0483528758342166,0.9963691750493536,-0.02488172870276438,Neural network
119,8.0,0.015317404291198706,0.023471147131452222,0.9989432815103877,0.0287345750889193,0.0606393788102177,0.993596248682874,-0.03716823167876548,Neural network
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.040197158627821,0.0737959380304375,0.9886740863364496,-0.043598804087818736,Neural network
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.0181069087512364,0.0462079243851106,0.995904342831196,-0.016010790442491832,Neural network
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.0287345750889193,0.0606393788102177,0.993596248682874,-0.03044224486759893,Neural network
118,8.0,0.021017380713864636,0.03019713394261877,0.9984119783411471,0.0228578586678711,0.0483528758342166,0.9963691750493536,-0.018155741891597833,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.06067762263278452,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0226380804883107,0.0595659173708206,0.9932728040202528,-0.025515178906636814,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.054403355042730514,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.04176875428334431,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0272809116415677,0.0625869607810462,0.9940249716372982,-0.02853622231686241,Neural network
126,9.0,0.02089977877709499,0.034050738464183786,0.9977059552904137,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.10560120422255902,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.046713652317991745,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0226380804883107,0.0595659173708206,0.9932728040202528,-0.01155120859184404,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.04043938472793774,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.027804783968551537,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0272809116415677,0.0625869607810462,0.9940249716372982,-0.014572252002069637,Neural network
125,9.0,0.030072097699093178,0.04801470877897656,0.9956289375766112,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.09163723390776624,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.06984773679545368,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0226380804883107,0.0595659173708206,0.9932728040202528,-0.034685293069305984,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.06357346920539968,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.050938868446013474,Neural network
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.023232336122465905,Neural network
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.010597735363079702,Neural network
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0272809116415677,0.0625869607810462,0.9940249716372982,0.002634796603402198,Random forest tuned
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.07443018530229441,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0272809116415677,0.0625869607810462,0.9940249716372982,-0.037706336479531574,Neural network
124,9.0,0.014984619751051448,0.02488062430151462,0.9988936890515557,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.11477131838522818,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.057853149970662716,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0226380804883107,0.0595659173708206,0.9932728040202528,-0.02269070624451501,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.05157888238060871,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.03894428162122251,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0272809116415677,0.0625869607810462,0.9940249716372982,-0.025711749654740608,Neural network
123,9.0,0.025280053680325435,0.03687521112630559,0.9977406633933538,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.1027767315604372,Neural network
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.031369875578604656,Neural network
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0226380804883107,0.0595659173708206,0.9932728040202528,0.0037925681475430503,Random forest tuned
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0339938580866983,0.0884540935069143,0.9860173162320944,-0.02509560798855065,Neural network
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0295333114642317,0.0758194927475281,0.990448454319112,-0.012461007229164447,Neural network
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0272809116415677,0.0625869607810462,0.9940249716372982,0.0007715247373174527,Random forest tuned
122,9.0,0.033775996015481306,0.06335848551836365,0.9938767524011696,0.0585373645248245,0.1396519426867428,0.9727926688470144,-0.07629345716837915,Neural network
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0378038043412886,0.0947283610969683,0.982245483287628,-0.02950660371251991,Neural network
121,9.0,0.03582034858594989,0.0652217573844484,0.9940655978572802,0.0226380804883107,0.0595659173708206,0.9932728040202528,0.005655840013627796,Random forest tuned
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.0277416341629785,0.0743086258556726,0.9895114235804215,-0.04625369804511936,Neural network
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.0405984817740732,0.1180293985552687,0.9733309538864574,-0.08997447074471546,Neural network
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.0299364019150747,0.0723816628696328,0.9898570908561616,-0.04432673505907955,Neural network
16,10.0,0.017777274598379397,0.02805492781055324,0.9984932354107436,0.036142990365259,0.08512726981541,0.9858674221063094,-0.05707234200485675,Neural network
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.0475052205019905,0.119511731038493,0.9738419406044312,-0.08471632969657927,Neural network
17,10.0,0.02456351178089541,0.03479540134191372,0.9976560457908674,0.0211384477579183,0.0636659889540668,0.9924251422435264,-0.02887058761215308,Neural network
